AREA,PERIMETER,MAJORAXIS,MINORAXIS,ECCENTRICITY,CONVEX_AREA,EXTENT
12768,464.82000732422,195.38815307617,84.359916687012,0.90199065208435,13085,0.58298707008362
13047,486.36898803711,213.1944732666,79.288871765137,0.92826932668686,13621,0.61542451381683
14456,492.95098876953,212.41122436523,87.360130310059,0.9115098118782,14726,0.79502832889557
13973,474.00799560547,192.34928894043,93.779144287109,0.87309724092484,14354,0.61419779062271
13858,482.57998657227,205.02015686035,86.96467590332,0.90557968616486,14154,0.55592107772827
13148,481.72198486328,201.51889038086,84.541534423828,0.90774530172348,13572,0.62374877929688
12792,462.07299804688,194.48100280762,84.730888366699,0.9001030921936,13032,0.59392702579498
15778,515.27301025391,214.03784179688,95.497665405273,0.89494729042053,16283,0.68629837036133
15404,509.51699829102,217.2975769043,91.397537231445,0.90724152326584,15696,0.63370084762573
14911,494.08898925781,207.56024169922,92.410606384277,0.89541971683502,15132,0.60476154088974
15360,504.23199462891,210.39074707031,94.74095916748,0.89287251234055,15751,0.7576579451561
15746,503.23098754883,204.8744354248,99.448707580566,0.87428498268127,16171,0.75303679704666
14304,489.03698730469,211.02661132812,86.839424133301,0.91140556335449,14483,0.57772928476334
15136,518.64398193359,221.70910644531,88.207633972168,0.91744917631149,15469,0.52971231937408
12919,475.26000976562,201.81565856934,83.206268310547,0.91105335950851,13256,0.76516228914261
15224,510.88198852539,213.19616699219,92.32341003418,0.90137261152267,15686,0.63952952623367
12950,468.57000732422,196.61679077148,84.800315856934,0.90220981836319,13584,0.76180952787399
13536,478.00601196289,203.17378234863,85.910575866699,0.90620303153992,13810,0.55280566215515
15551,508.40701293945,217.01550292969,92.151817321777,0.9053658246994,15786,0.80742472410202
14166,483.70498657227,204.62731933594,88.992362976074,0.90047889947891,14412,0.76606100797653
13916,478.87799072266,201.63967895508,88.560974121094,0.8983873128891,14221,0.60399305820465
12308,451.60900878906,193.26753234863,81.659889221191,0.90635240077972,12488,0.72404259443283
15127,499.79998779297,212.90391540527,91.151634216309,0.90371477603912,15370,0.71299964189529
14115,486.27200317383,207.55104064941,87.781089782715,0.90615892410278,14422,0.60081726312637
17313,531.98400878906,225.5345916748,98.443504333496,0.89970928430557,17582,0.56988149881363
15147,511.29400634766,216.09928894043,90.946388244629,0.90712809562683,15637,0.5348516702652
16419,531.42102050781,224.06594848633,94.541130065918,0.90662634372711,16874,0.5504190325737
13737,484.38500976562,209.54351806641,84.165748596191,0.91578781604767,13944,0.60520750284195
14053,497.05200195312,216.19186401367,84.159934997559,0.92111796140671,14416,0.80838704109192
11549,440.24798583984,179.11688232422,84.495803833008,0.8817400932312,11961,0.5954013466835
16490,520.31896972656,212.01075744629,101.68000793457,0.8774881362915,16873,0.62936526536942
14011,475.87298583984,197.72863769531,91.159080505371,0.88738387823105,14315,0.77761125564575
15809,518.45501708984,221.07067871094,92.232299804688,0.90881133079529,16079,0.81481289863586
12473,470.33999633789,202.44282531738,79.024299621582,0.92066496610641,12806,0.52597624063492
15319,506.02499389648,208.22775268555,94.838745117188,0.89025789499283,15813,0.57370233535767
15498,512.70397949219,215.80834960938,92.624031066895,0.90321147441864,15914,0.57888841629028
13902,479.23199462891,201.11488342285,89.128593444824,0.89643633365631,14202,0.69869828224182
14837,499.83200073242,210.0672454834,91.268646240234,0.90068465471268,15263,0.68009716272354
15113,493.7380065918,206.5661315918,94.191368103027,0.8899866938591,15374,0.659035384655
16091,508.83099365234,209.18388366699,99.231758117676,0.88032251596451,16431,0.67045831680298
15543,507.38500976562,211.65121459961,94.571395874023,0.89462059736252,15976,0.65293008089066
13683,492.97500610352,213.90919494629,83.120704650879,0.92141526937485,14070,0.76126629114151
12161,445.04800415039,182.33474731445,86.272705078125,0.88097888231277,12428,0.60280561447144
13711,483.21499633789,203.88076782227,86.626907348633,0.9052449464798,14097,0.56146603822708
12518,473.38400268555,203.92205810547,80.007667541504,0.91981840133667,12778,0.68032610416412
13302,482.69000244141,209.39710998535,81.748908996582,0.92064476013184,13827,0.59532761573792
16418,534.98999023438,230.15858459473,91.787178039551,0.91703802347183,16736,0.6462761759758
14166,491.6130065918,209.03634643555,87.524612426758,0.9081221818924,14386,0.60229593515396
14988,499.35501098633,212.26197814941,90.988075256348,0.90346622467041,15245,0.58868813514709
14223,480.95300292969,201.38955688477,90.385887145996,0.8936265707016,14441,0.64194798469543
12518,460.72198486328,195.65092468262,82.363739013672,0.90707319974899,12813,0.68988704681396
12854,474.13800048828,202.19570922852,81.746955871582,0.91462814807892,13242,0.64327895641327
15705,498.96398925781,208.54116821289,96.637237548828,0.88615107536316,16009,0.77364534139633
14451,487.2200012207,201.29469299316,92.739524841309,0.88754802942276,14776,0.64727222919464
14064,486.89001464844,204.16307067871,88.521423339844,0.90111410617828,14388,0.64837950468063
13524,487.46899414062,208.15342712402,83.614265441895,0.91577333211899,13830,0.63792455196381
13677,494.63500976562,219.59956359863,79.631660461426,0.93193626403809,13936,0.53209614753723
12921,476.74600219727,206.22262573242,80.403678894043,0.92086237668991,13218,0.5469206571579
13251,460.53201293945,190.91630554199,88.99755859375,0.88470041751862,13528,0.74991512298584
14601,505.24899291992,215.93438720703,86.758720397949,0.9157350063324,14991,0.66854393482208
15141,505.42098999023,209.59359741211,93.092376708984,0.89594918489456,15559,0.56639981269836
12599,455.28100585938,188.01591491699,86.374488830566,0.88822954893112,12897,0.62125247716904
14709,515.84997558594,222.72283935547,85.43155670166,0.92350852489471,14941,0.52479660511017
12047,455.60800170898,195.66607666016,80.269142150879,0.91197967529297,12339,0.54403001070023
13158,470.99600219727,201.01838684082,84.50301361084,0.90735065937042,13462,0.61978334188461
15191,501.89199829102,211.72319030762,92.785705566406,0.89885765314102,15492,0.5683765411377
13837,483.59399414062,204.31092834473,87.289253234863,0.90413951873779,14139,0.56942385435104
13645,484.32501220703,205.53897094727,85.921928405762,0.90843218564987,13972,0.54713499546051
16199,511.22799682617,210.00164794922,99.417755126953,0.8808399438858,16637,0.73826450109482
13169,474.83700561523,201.38011169434,84.487091064453,0.90773665904999,13505,0.54711258411407
14022,483.01901245117,204.48295593262,88.569267272949,0.9013277888298,14358,0.70472937822342
12471,445.37399291992,184.99206542969,86.859756469727,0.88291525840759,12688,0.67178410291672
12706,463.45098876953,194.18145751953,84.884857177734,0.89939254522324,13011,0.79731428623199
14918,500.27099609375,210.42460632324,91.210540771484,0.90117305517197,15185,0.64072501659393
14641,505.00201416016,211.58364868164,90.033432006836,0.90494823455811,15034,0.62955796718597
15216,500.36801147461,208.22842407227,94.302581787109,0.89157122373581,15558,0.57304257154465
12349,467.66500854492,202.68780517578,78.674980163574,0.9215926527977,12572,0.54816228151321
13584,478.05700683594,203.83694458008,85.427421569824,0.90794152021408,13877,0.67632561922073
14138,490.83401489258,206.18084716797,89.367279052734,0.90118181705475,14523,0.76256740093231
11956,438.89599609375,184.64370727539,83.218421936035,0.89267683029175,12121,0.57702702283859
10604,425.92599487305,179.15118408203,76.351692199707,0.9046356678009,10830,0.57489836215973
14592,494.44000244141,212.67997741699,88.287391662598,0.90976732969284,14838,0.74563103914261
12770,458.30200195312,196.63278198242,83.195281982422,0.90608310699463,12949,0.60287034511566
15143,504.14001464844,207.73417663574,94.148384094238,0.89140087366104,15628,0.57132613658905
12917,473.23498535156,200.3253326416,83.201179504395,0.90967065095901,13302,0.66609942913055
15714,501.1549987793,205.01330566406,99.275543212891,0.87493544816971,16074,0.73388755321503
14655,491.71499633789,200.1468963623,94.780464172363,0.88076448440552,15181,0.60091030597687
15639,499.13900756836,207.98045349121,96.290374755859,0.88636976480484,15895,0.70678359270096
15166,502.16500854492,214.13986206055,91.385108947754,0.90436762571335,15475,0.79486376047134
13742,493.85400390625,212.60800170898,84.886856079102,0.91683572530746,14272,0.58322721719742
13983,483.66799926758,201.4852142334,89.057014465332,0.89701372385025,14320,0.56749188899994
11386,450.11999511719,195.46043395996,75.842887878418,0.92165023088455,11612,0.51285976171494
15636,513.22698974609,214.38356018066,93.977760314941,0.89879816770554,15913,0.56627553701401
13507,468.23901367188,197.50924682617,87.929595947266,0.89543497562408,13735,0.57722222805023
13186,477.33401489258,201.59677124023,84.669990539551,0.90752559900284,13516,0.54183101654053
14013,458.91101074219,181.95149230957,99.44376373291,0.83743304014206,14323,0.79438775777817
16053,523.84002685547,220.91377258301,93.891677856445,0.90518629550934,16496,0.74797314405441
13557,483.90899658203,206.20372009277,84.387306213379,0.91242569684982,13845,0.55258011817932
13104,476.98901367188,202.42510986328,83.613288879395,0.91070479154587,13464,0.53881579637527
15167,514.23101806641,220.54652404785,88.997619628906,0.9149654507637,15456,0.62803310155869
14159,489.43600463867,209.13131713867,87.114654541016,0.90911060571671,14410,0.54794889688492
14436,485.82598876953,204.46995544434,90.749923706055,0.89611095190048,14864,0.61448091268539
15320,511.92999267578,218.62315368652,91.169815063477,0.90889817476273,15740,0.5456423163414
15341,504.46301269531,210.87219238281,93.98657989502,0.89518040418625,15628,0.76897245645523
14399,484.08200073242,200.17353820801,92.851593017578,0.88591086864471,14849,0.60479670763016
16835,522.53497314453,216.27165222168,100.43251037598,0.88563537597656,17404,0.73521703481674
13655,471.52499389648,193.19618225098,91.557754516602,0.88057285547256,14053,0.71097576618195
14276,492.83999633789,208.876953125,88.121086120605,0.90665149688721,14706,0.58245611190796
12199,454.40399169922,191.90957641602,82.140762329102,0.90377020835876,12555,0.75052297115326
12223,445.43899536133,185.02908325195,85.371505737305,0.88719481229782,12460,0.79602736234665
13884,491.61801147461,207.65437316895,86.343490600586,0.90945434570312,14232,0.54236495494843
15833,530.33502197266,225.22338867188,91.51106262207,0.91373419761658,16337,0.58640742301941
12861,471.92098999023,193.25091552734,86.458221435547,0.89433974027634,13330,0.63342195749283
15080,500.00601196289,209.5892791748,92.796661376953,0.89664274454117,15614,0.7323232293129
16898,526.94396972656,217.8717956543,100.34503173828,0.88762378692627,17274,0.62446415424347
16254,532.77801513672,223.54862976074,94.119499206543,0.90704917907715,16680,0.5536857843399
14274,488.82998657227,203.56785583496,89.929992675781,0.89712876081467,14529,0.57235652208328
13965,478.57699584961,203.27635192871,88.10750579834,0.90118384361267,14135,0.80787920951843
13860,484.77200317383,200.77662658691,88.840827941895,0.89677548408508,14238,0.66088116168976
13568,482.45700073242,201.88047790527,87.073852539062,0.90220195055008,14068,0.63580131530762
14546,494.16799926758,212.31372070312,87.87223815918,0.91033178567886,14826,0.62574207782745
16559,524.12902832031,223.63761901855,94.947906494141,0.90539914369583,16961,0.77508890628815
15308,513.98999023438,219.4679107666,90.023933410645,0.9119992852211,15720,0.76326286792755
14741,497.22500610352,212.46336364746,89.453727722168,0.90704613924026,15036,0.55371499061584
13397,474.86499023438,200.54626464844,86.39673614502,0.90244406461716,13762,0.69403719902039
15559,514.27899169922,221.11907958984,90.463836669922,0.91248142719269,15903,0.77577781677246
13665,482.07699584961,208.96403503418,84.617263793945,0.91434460878372,13998,0.60121428966522
15390,511.50900268555,214.4660949707,92.457221984863,0.90230220556259,15788,0.77328914403915
14017,471.81399536133,194.64344787598,92.360130310059,0.88025045394897,14314,0.70878845453262
14209,496.27200317383,208.82290649414,87.758033752441,0.90740787982941,14667,0.56573498249054
14786,505.38900756836,214.21838378906,89.426567077637,0.90869754552841,15177,0.73416090011597
15540,516.31597900391,217.38722229004,92.47346496582,0.90501207113266,16084,0.63247865438461
17442,539.77600097656,228.5934753418,98.192047119141,0.90304362773895,17698,0.57625216245651
17082,548.44598388672,230.18872070312,95.757583618164,0.90936642885208,17576,0.59246671199799
14195,488.45999145508,203.51271057129,89.958656311035,0.89700043201447,14555,0.71735394001007
15172,504.15798950195,213.22467041016,91.667060852051,0.9028725028038,15477,0.6224410533905
14434,486.66799926758,201.27195739746,92.733772277832,0.88753581047058,14754,0.62598663568497
12863,457.19100952148,195.70039367676,84.500793457031,0.9019758105278,13023,0.80858689546585
14019,475.75500488281,194.51792907715,92.816955566406,0.87881428003311,14308,0.59111994504929
15888,518.55499267578,218.19409179688,94.056854248047,0.90231865644455,16245,0.55753237009048
13000,460.37100219727,195.09875488281,85.722648620605,0.89830088615417,13231,0.58285510540009
14806,509.37600708008,214.14242553711,89.691703796387,0.90805941820145,15594,0.70879411697388
14713,493.21200561523,206.91612243652,91.648468017578,0.89655834436417,15162,0.59403264522552
13722,482.34298706055,202.2781829834,87.753890991211,0.90099585056305,14189,0.60566735267639
15713,518.45202636719,218.76725769043,92.429176330566,0.9063628911972,16038,0.58351904153824
12765,460.34600830078,196.39054870605,83.898971557617,0.90415489673615,13139,0.57435321807861
13487,473.72198486328,197.11965942383,87.784622192383,0.89536321163177,13773,0.75140678882599
15252,501.33200073242,207.52404785156,94.273094177246,0.89086121320724,15595,0.59171324968338
13684,464.56600952148,189.53105163574,92.905738830566,0.87161707878113,13928,0.60564750432968
14709,489.52899169922,204.92346191406,91.865730285645,0.89388674497604,15041,0.63979989290237
14331,502.0299987793,212.58145141602,87.358100891113,0.91166263818741,14618,0.54275864362717
15475,511.79699707031,220.47692871094,90.207229614258,0.91246896982193,15734,0.82731890678406
14368,491.56298828125,211.29707336426,87.208015441895,0.91085475683212,14596,0.62442415952682
13670,486.80999755859,207.74220275879,84.577697753906,0.91337108612061,13923,0.58096045255661
14232,505.88500976562,214.10287475586,86.414108276367,0.91493105888367,14702,0.52602010965347
14441,495.36599731445,210.02328491211,89.203018188477,0.90532046556473,14805,0.54021400213242
14093,488.59799194336,204.39245605469,89.159606933594,0.89984112977982,14463,0.58110672235489
15121,503.48699951172,212.93852233887,91.330505371094,0.90334933996201,15470,0.78379637002945
15569,528.78900146484,221.57684326172,90.982383728027,0.91180962324142,16286,0.56569290161133
15684,513.89099121094,221.94532775879,90.825134277344,0.91243439912796,15944,0.7820103764534
14622,481.61599731445,200.05355834961,94.383636474609,0.88170999288559,14845,0.60894554853439
14850,509.27499389648,215.96319580078,89.12654876709,0.91087007522583,15372,0.79941862821579
14017,491.09799194336,212.42835998535,84.690948486328,0.91709011793137,14287,0.76212483644485
11513,438.625,189.72221374512,77.685508728027,0.91232371330261,11736,0.68423867225647
14793,501.3039855957,211.60113525391,90.112533569336,0.90478891134262,15049,0.66452538967133
14466,497.83999633789,204.40954589844,91.214782714844,0.89491564035416,14885,0.65650099515915
12162,454.77600097656,191.12080383301,82.317428588867,0.90249091386795,12493,0.74522060155869
17180,547.21502685547,238.43508911133,93.014945983887,0.92076998949051,17517,0.57220888137817
13831,483.61599731445,202.87577819824,88.290863037109,0.90033543109894,14270,0.59106838703156
13925,478.29000854492,196.57476806641,91.431144714355,0.88524687290192,14323,0.6627796292305
14045,482.74200439453,200.02723693848,90.713844299316,0.89125245809555,14305,0.57261091470718
16588,531.39501953125,221.88549804688,96.652572631836,0.90014201402664,16854,0.57898777723312
14966,499.63800048828,205.47482299805,93.381622314453,0.89076334238052,15387,0.58142966032028
16011,525.06896972656,222.94645690918,92.382453918457,0.91010826826096,16298,0.55663329362869
14050,481.25100708008,191.82385253906,95.061973571777,0.86856853961945,14600,0.60769897699356
14173,480.68301391602,201.93576049805,90.244979858398,0.89458417892456,14519,0.59756302833557
14106,487.25201416016,209.56938171387,86.555198669434,0.91072446107864,14348,0.54270547628403
15967,511.61499023438,211.69078063965,96.975227355957,0.88890141248703,16329,0.58667695522308
11667,447.52499389648,186.67124938965,80.842872619629,0.90135735273361,12039,0.66729581356049
14890,502.54098510742,206.22853088379,93.457313537598,0.89142233133316,15349,0.5898197889328
13279,474.23599243164,200.54470825195,85.008140563965,0.90571546554565,13757,0.72849464416504
13942,502.03100585938,214.33798217773,83.719703674316,0.9205619096756,14273,0.64450812339783
13545,482.73599243164,208.80326843262,83.305152893066,0.91696625947952,13759,0.53255486488342
14126,498.42498779297,216.88548278809,83.810386657715,0.92232000827789,14410,0.76077121496201
14530,487.09698486328,201.8062286377,93.058952331543,0.88733249902725,14926,0.68712759017944
13708,486.39599609375,204.62373352051,86.339729309082,0.9066219329834,14361,0.58067524433136
14252,493.11401367188,202.65460205078,91.30965423584,0.89274215698242,14627,0.56376582384109
14571,489.73098754883,202.39376831055,92.942085266113,0.88832557201385,14884,0.58489882946014
16194,528.12097167969,226.87438964844,91.635185241699,0.91480195522308,16524,0.55201798677444
14356,492.02200317383,209.3755645752,88.594306945801,0.90606623888016,14652,0.57682418823242
15691,511.84899902344,213.6121673584,94.91934967041,0.89585143327713,16124,0.65914726257324
14105,496.22799682617,209.27542114258,86.941947937012,0.90961933135986,14567,0.60370653867722
14013,478.27700805664,194.78256225586,92.950325012207,0.87879449129105,14374,0.60400861501694
15009,502.4880065918,211.09036254883,91.761543273926,0.90057402849197,15370,0.61575382947922
13954,484.53201293945,203.67817687988,88.208717346191,0.90135604143143,14288,0.75086092948914
16226,517.68402099609,217.08056640625,95.938377380371,0.8970405459404,16466,0.5831446647644
14505,492.68200683594,205.41213989258,90.762550354004,0.89708608388901,14834,0.58295154571533
15281,509.51699829102,212.69688415527,92.993835449219,0.89935803413391,15689,0.64022958278656
15009,507.4169921875,217.13299560547,88.924880981445,0.91229164600372,15387,0.59858816862106
14652,485.54699707031,201.55360412598,93.448616027832,0.88602286577225,14883,0.59315037727356
15330,501.6969909668,209.67932128906,93.87272644043,0.89418548345566,15617,0.582623898983
14407,482.79598999023,202.83233642578,91.191925048828,0.89323371648788,14671,0.74262887239456
15741,523.77600097656,227.50233459473,89.124351501465,0.92007112503052,15999,0.56322455406189
14589,495.92999267578,210.28393554688,89.424949645996,0.90507215261459,14853,0.66510140895844
16376,531.0009765625,227.94485473633,92.668518066406,0.91363334655762,16667,0.74176746606827
14294,484.19400024414,205.12840270996,89.001312255859,0.9009702205658,14542,0.70445024967194
14541,492.78500366211,204.25714111328,92.471015930176,0.89165341854095,14893,0.7582916021347
16734,531.50701904297,220.69548034668,97.839332580566,0.89636206626892,17242,0.65711146593094
13434,483.36499023438,204.56802368164,84.15599822998,0.91146212816238,13773,0.7222580909729
14878,506.02099609375,212.18157958984,90.438652038574,0.90461373329163,15237,0.57577401399612
14504,502.50698852539,212.24757385254,87.93212890625,0.91014474630356,14895,0.55341881513596
14723,491.05499267578,204.17567443848,93.065490722656,0.89007663726807,15021,0.57567936182022
15830,520.51000976562,219.44761657715,92.664604187012,0.90647339820862,16121,0.59511280059814
14549,485.49398803711,199.75727844238,93.648277282715,0.88329887390137,14846,0.61923813819885
14700,506.46398925781,215.43029785156,87.760078430176,0.9132627248764,15050,0.70754718780518
14842,505.72601318359,214.95474243164,88.660926818848,0.9109742641449,15313,0.54450070858002
14400,486.89999389648,200.13771057129,93.246513366699,0.88483119010925,14714,0.61813187599182
12892,473.52700805664,199.93919372559,83.235527038574,0.90922540426254,13193,0.56454718112946
16588,519.55902099609,218.39445495605,97.666862487793,0.89443200826645,16852,0.64006793498993
15676,512.33502197266,214.7678527832,93.721939086914,0.89975899457932,15961,0.77928018569946
16706,533.6259765625,228.15617370605,94.207542419434,0.91077268123627,17037,0.63624936342239
14301,497.77398681641,209.87635803223,87.299369812012,0.90938466787338,14591,0.60068047046661
15070,504.05099487305,210.02598571777,92.373222351074,0.89808690547943,15400,0.6487300992012
15381,503.57901000977,211.88352966309,93.309745788574,0.89781039953232,15749,0.74032539129257
15252,502.59100341797,211.63116455078,92.196159362793,0.90011835098267,15495,0.57446324825287
14887,493.04501342773,199.16491699219,96.693702697754,0.8742390871048,15347,0.61712890863419
14493,506.84100341797,219.00308227539,84.919296264648,0.92176294326782,14804,0.54110664129257
14897,491.18499755859,205.71984863281,92.875694274902,0.89228790998459,15137,0.59445333480835
14690,506.85501098633,214.15948486328,88.876007080078,0.90982180833817,15064,0.58439749479294
13950,476.33700561523,193.63523864746,92.94416809082,0.87727057933807,14280,0.71564149856567
14421,507.80499267578,213.88568115234,86.876243591309,0.91379278898239,14881,0.65094339847565
14517,495.61499023438,211.80282592773,88.032501220703,0.90953189134598,14815,0.68752074241638
14944,500.2380065918,209.55764770508,91.528411865234,0.89957338571548,15255,0.62895625829697
14570,469.98199462891,185.40145874023,100.88791656494,0.83898198604584,14895,0.65453726053238
11838,440.25601196289,181.32327270508,83.838394165039,0.88668721914291,12165,0.60152441263199
15223,514.90698242188,220.36856079102,89.436378479004,0.91394013166428,15492,0.55028194189072
13694,464.55999755859,191.33110046387,91.707817077637,0.87764304876328,13918,0.70879918336868
17948,526.91802978516,214.09382629395,107.54244995117,0.86468493938446,18322,0.66636961698532
14471,503.67401123047,207.92872619629,90.160224914551,0.90110003948212,14894,0.55495476722717
16654,519.03601074219,217.24971008301,98.999572753906,0.89013606309891,16976,0.76338469982147
14990,507.78500366211,213.48545837402,90.176322937012,0.90640938282013,15318,0.56591665744781
16934,533.08599853516,225.30267333984,96.450103759766,0.90373551845551,17323,0.75262224674225
16030,512.85302734375,210.2474822998,97.631286621094,0.8856446146965,16306,0.59779971837997
15035,486.65301513672,198.21983337402,97.857498168945,0.86964267492294,15279,0.62375539541245
16008,521.00701904297,222.84523010254,92.129524230957,0.91053873300552,16315,0.61187982559204
14362,504.57699584961,211.29306030273,88.26586151123,0.90856599807739,14724,0.54186004400253
15815,506.29000854492,210.50457763672,96.50235748291,0.88872867822647,16112,0.79584342241287
14131,490.70098876953,206.92666625977,88.284049987793,0.90441960096359,14519,0.75293052196503
12619,470.61401367188,202.7645111084,80.179542541504,0.91849529743195,12937,0.60793948173523
13792,475.78201293945,196.70658874512,90.347106933594,0.88828182220459,14183,0.77326756715775
14573,493.7799987793,209.35581970215,89.437507629395,0.90415555238724,14847,0.65058034658432
14345,491.01901245117,207.21983337402,88.911064147949,0.90327298641205,14650,0.5926216840744
13166,461.93899536133,185.60029602051,91.293594360352,0.87066143751144,13562,0.65633100271225
11794,456.32299804688,194.04307556152,78.798698425293,0.91383367776871,12116,0.65347963571548
13782,471.13101196289,194.4383392334,90.978462219238,0.8837793469429,14000,0.59662336111069
14533,487.20401000977,196.81498718262,95.843078613281,0.87341845035553,14873,0.65112006664276
12557,443.21899414062,175.59748840332,92.338569641113,0.85057508945465,12860,0.62286704778671
16431,509.38500976562,208.0528717041,101.96148681641,0.87168031930923,16875,0.73221927881241
11940,443.96798706055,187.33361816406,82.18278503418,0.89863479137421,12184,0.63639271259308
15856,509.01998901367,210.16438293457,97.760215759277,0.88522624969482,16160,0.76267439126968
15636,504.18200683594,212.13624572754,94.489311218262,0.89532268047333,15927,0.74499714374542
14787,492.31298828125,209.67886352539,90.467735290527,0.9021327495575,15066,0.79568445682526
16412,508.36700439453,210.57485961914,99.994178771973,0.88005983829498,16759,0.73059117794037
15137,494.60501098633,206.45852661133,93.99015045166,0.89036387205124,15400,0.76172506809235
16199,514.15600585938,217.63050842285,95.519355773926,0.89853292703629,16475,0.70768892765045
15375,515.42297363281,215.9992980957,91.61693572998,0.90559017658234,15780,0.59759795665741
11447,447.34600830078,190.38905334473,79.038223266602,0.90975725650787,11753,0.54354226589203
16094,504.12600708008,208.37118530273,99.030296325684,0.87984591722488,16325,0.64853322505951
11784,438.11999511719,181.75788879395,83.744361877441,0.88753163814545,11981,0.8037651181221
15517,481.37799072266,194.63751220703,102.05838775635,0.85150218009949,15718,0.6501173377037
15065,506.82000732422,212.43690490723,91.370277404785,0.90277862548828,15516,0.72462719678879
15529,509.01699829102,207.05131530762,96.98811340332,0.88350301980972,15993,0.59973740577698
13584,478.53698730469,204.62065124512,84.806144714355,0.9100695848465,13817,0.67602270841599
12618,457.89801025391,193.81571960449,83.477355957031,0.90249288082123,12851,0.58222591876984
13253,473.44198608398,198.61065673828,85.918869018555,0.9015861749649,13535,0.68997293710709
15907,527.21099853516,224.25219726562,91.441139221191,0.91308903694153,16206,0.54766738414764
13084,473.76699829102,195.83824157715,86.379928588867,0.89746880531311,13453,0.58804494142532
15367,501.90701293945,210.05598449707,94.479179382324,0.89313888549805,15644,0.79060554504395
13319,468.23199462891,192.92724609375,89.337631225586,0.88632494211197,13694,0.69521868228912
15715,511.25,210.91160583496,96.004737854004,0.89039462804794,16096,0.58141255378723
12745,453.03500366211,187.00584411621,87.667289733887,0.88330733776093,13040,0.60517567396164
14400,481.50601196289,193.78295898438,96.516189575195,0.86714065074921,14876,0.68389058113098
14329,486.27700805664,206.57229614258,89.21240234375,0.90193581581116,14588,0.81276232004166
